Date;Food;Beer;Smoke;Games;Books;Hshld;Clths;Hlth;Chems;Txtls;Cnstr;Steel;FabPr;ElcEq;Autos;Carry;Mines;Coal;Oil;Util;Telcm;Servs;BusEq;Paper;Trans;Whlsl;Rtail;Meals;Fin;Other
200703;   3.18;   2.49;   4.92;  -0.09;  -1.30;  -0.93;   0.70;  -0.25;   2.05;  -3.82;  -4.27;   6.03;   2.59;  -0.26;   2.50;   0.52;   2.11;   2.40;   5.99;   4.33;   2.31;   1.17;   0.26;   1.21;  -0.45;   2.75;   0.42;   1.15;  -0.37;   1.45
200704;   3.91;   4.85;   2.73;   1.67;   2.86;   3.60;   1.58;   6.78;   1.82;   8.54;   3.97;   3.37;   6.61;   6.29;   5.83;   6.34;   5.39;  14.40;   4.92;   3.92;   1.74;   4.18;   5.02;   5.46;   3.07;   1.41;   2.15;   2.40;   3.64;   2.77
200705;   1.32;   3.41;   2.61;   1.45;   6.35;  -0.93;   4.95;   1.14;   5.04;   9.74;   7.18;  10.49;   5.80;   7.51;   3.99;   6.22;   6.23;  13.28;   6.99;   1.19;   7.31;   4.27;   4.10;   4.26;   4.65;   2.98;   1.96;   3.63;   2.81;   2.20
200706;   0.28;  -2.06;  -0.07;  -1.82;  -2.57;  -3.14;  -0.53;  -3.37;   1.93;   0.09;  -5.20;  -3.33;   1.62;  -1.17;   5.10;  -1.75;   1.26;  -8.56;   1.11;  -4.82;  -1.80;  -1.27;   2.05;  -0.80;  -2.35;  -1.71;  -1.77;  -4.05;  -3.68;   0.78
200707;  -4.35;  -1.16;  -4.95;  -1.82;  -7.71;  -0.29;  -4.55;  -4.02;  -0.72;  -3.75;  -5.70;  -4.60;   1.21;   0.19;  -7.87;   3.91;   7.23; -13.81;  -0.78;  -3.73;  -3.11;  -3.00;  -0.08;  -2.27;  -1.23;  -4.80;  -5.54;  -1.95;  -7.43;   0.24
200708;   2.85;   3.44;   4.06;   3.15;  -6.98;   2.40;  -2.77;   2.32;   2.10;  -2.65;  -2.20;  -2.35;   1.25;   1.21;  -1.49;  -1.60;  -4.12;  -1.06;   0.26;   1.84;  -0.86;   1.25;   3.67;  -0.24;  -1.85;   1.86;   1.31;   2.63;   1.61;   2.30
200709;   5.14;   6.84;   1.23;  10.07;  -1.28;   5.66;   2.32;   3.54;   5.19;  -5.33;  -1.32;   7.58;   4.66;   4.65;   6.04;   7.52;  13.46;  13.61;   7.71;   3.48;   2.05;   3.85;   3.73;   1.65;   0.11;   1.03;  -1.77;   2.76;   1.89;   5.32
200710;   1.72;   4.16;   4.56;  -0.12;   0.82;   1.27;  -1.50;   1.41;   3.28;   5.54;   4.49;   2.73;  -1.16;  -0.25;   0.52;  -0.84;  10.82;  19.18;   2.41;   6.56;  -2.18;   9.58;   3.97;   0.95;   2.63;   2.67;  -0.12;   4.69;  -1.44;   2.85
200711;   0.46;   2.14;   6.52;  -8.22;  -8.74;   3.63;  -8.23;   0.01;  -4.39;  -6.04;  -8.87;  -6.62;  -2.73;   3.67; -13.39;  -3.73; -11.49;   3.92;  -4.56;  -0.71;  -6.25;  -7.51;  -7.58;  -5.74;  -3.78;  -7.36;  -2.79;  -5.02;  -6.20;  -2.65
200712;   1.82;  -1.03;  -2.20;  -4.23;  -1.08;  -1.24;  -7.32;  -3.95;   4.23;  -6.13;  -0.50;   2.19;   3.22;   0.61;  -2.66;   0.28;  -0.94;  13.81;   7.52;   0.90;  -0.25;   1.74;   0.39;  -0.15;  -3.60;  -0.56;  -3.05;  -4.44;  -4.13;  -1.44
200801;  -6.92;  -7.88;  -0.61;  -8.75;  -6.89;  -8.49;   0.01;  -4.61;  -5.77;   1.37;  -2.17;  -9.84;  -9.89; -10.56;  -4.60;  -7.12;  -6.06;  -3.19;  -9.29;  -6.93;  -7.78;  -9.25; -14.17;  -4.34;   2.89;  -4.09;   1.60;  -6.37;  -1.12;  -4.08
200802;   2.98;   1.14;  -2.91;  -6.05;  -9.31;   0.07;  -4.53;  -0.93;   4.18;  -1.82;  -5.89;   8.15;   3.31;  -1.18;  -6.85;  -2.41;  10.17;   8.70;   6.88;  -3.03;  -3.85;  -5.59;  -1.75;  -3.41;  -4.50;  -2.09;  -5.83;  -0.46; -10.81;  -2.20
200803;   0.64;   3.76;  -0.25;  -2.09;  -5.31;   3.55;   3.35;  -1.77;  -1.78;  -0.81;   2.41;   0.23;  -0.65;   0.35;  -3.89;  -3.75;  -7.21;  -7.65;  -2.73;   0.81;  -0.05;   0.34;   0.36;  -0.45;   2.67;  -2.19;   2.54;   2.98;  -3.93;   3.64
200804;   2.96;  -2.71;  -9.48;  -0.89;   2.39;  -3.54;   2.59;   0.43;   9.41;   8.19;   3.96;   6.48;   9.57;   2.58;  13.85;   9.28;  10.14;  21.06;  10.29;   6.39;   4.62;   6.25;   6.80;  -0.71;   6.32;   1.12;   5.68;   4.69;   5.51;  -5.30
200805;   2.14;   1.44;  10.12;  -0.61;   1.17;   0.05;   3.56;   1.62;   3.17;  -2.29;   4.26;   9.25;   5.85;  11.22;  -2.97;   0.15;   4.05;  23.60;   3.59;   3.59;   4.79;   4.49;   6.23;   2.17;   3.84;   6.94;   0.39;  -1.24;  -4.23;  -1.54
200806;  -8.24;  -5.05;  -6.20; -19.54; -11.42;  -7.92; -12.50;  -3.01;  -4.50; -15.11; -11.67;  -5.80;  -6.05; -12.18; -22.87; -16.69;   0.12;  21.14;   2.03;  -0.41; -10.92;  -7.68;  -9.74; -13.29; -10.46;  -7.25;  -8.17; -10.00; -17.54; -11.10
200807;   3.01;   2.60;   3.59;   0.02;  -5.59;   8.01;  -3.79;   6.75;  -0.62; -10.41;  -1.57; -11.68;  -5.02;  -0.20;  -3.71;   1.10; -13.34; -22.94; -15.28;  -7.10;  -3.09;  -1.04;   0.30;   4.25;   6.15;   1.32;   0.76;   1.57;   7.21;   0.97
200808;  -0.52;   1.18;   3.33;   3.73;   3.95;   5.92;   8.79;   1.77;  -2.77;  14.45;   4.24;  -6.78;   0.23;  -1.35;   0.11;   3.60;  -5.76;  -6.19;   0.26;  -0.46;   4.00;   1.94;   2.93;   3.04;   1.65;   3.16;   6.15;   4.03;   0.39;   1.54
200809;  -3.74;   1.87;  -6.08; -14.62; -13.47;  -0.42;  -0.95;  -5.95; -18.53;  -5.31; -11.26; -30.98; -21.06; -15.82; -10.76; -14.92; -25.73; -38.06; -10.93; -11.84; -12.61;  -8.39; -15.81;  -6.13;  -9.81; -10.09;  -5.19;  -4.78;  -4.88;  -2.83
200810; -10.35; -16.65;  -6.55; -30.23; -26.11; -13.36; -21.96; -11.03; -21.24; -28.09; -29.36; -32.41; -29.77; -24.71; -36.43; -15.57; -34.57; -29.31; -16.38; -11.12; -15.53; -18.83; -17.68; -18.52; -10.52; -20.90; -14.53; -12.51; -20.18; -18.52
200811;  -8.65;   5.54;  -7.33; -21.31; -12.66;  -2.45; -14.30;  -7.33; -16.03; -27.93;  -3.07; -12.24;  -8.24;  -0.13;  -6.20; -12.12;   2.33; -29.29;   0.94;   1.26;  -1.58;  -9.08; -11.63;  -4.65; -10.27; -11.45;  -7.58;  -6.43; -14.23; -10.26
200812;   1.35;  -1.67;   1.36;   9.66;  -1.09;  -2.08;   3.70;   6.74;  -2.36;  13.08;   4.65;  16.66;   3.00;   5.60;  -3.01;   7.96;  14.38;  -4.32;  -2.40;  -2.04;   3.47;   2.51;   1.84;  -5.35;  -1.31;   6.46;   3.54;  11.12;   1.53;  -2.89
200901;   0.36;  -7.38;  -6.63; -13.08; -13.19; -10.85; -11.80;  -2.20;  -6.50; -25.21; -13.95; -16.63;  -9.82; -11.94;  -9.95;  -4.40;  -8.84;   2.13;  -3.64;  -0.84; -10.32;  -3.51;  -3.08;  -9.99; -15.84;  -1.42;  -8.65;  -7.76; -20.79; -14.09
200902;  -8.44;  -4.74;  -8.55; -15.21; -14.03; -11.08;  -8.47; -10.82;  -8.26; -28.67; -14.67; -18.81; -12.92; -15.33; -10.19; -18.75;   1.02;  -4.96; -12.66; -12.52;  -6.95;  -4.08;  -6.87; -12.71; -12.27;  -8.64;  -1.21;  -7.46; -15.41; -18.98
200903;   3.78;   7.09;   7.33;   7.93;   6.88;   0.53;  15.69;   7.41;  16.48;  29.81;  12.91;  12.13;  11.63;   7.73;  11.96;   5.08;  15.55;   0.27;   4.04;   2.82;   7.95;   9.48;  13.08;   7.71;   8.42;   4.17;  11.34;   9.10;  14.75;  10.57
200904;   5.80;  -1.44;   2.22;  36.10;  33.45;   8.65;  21.64;  -0.94;  17.09;  59.18;  23.97;  25.89;  19.84;  22.71;  49.46;  17.12;   3.95;  15.22;   4.32;   2.09;   9.65;   9.97;  14.28;  21.36;  15.49;  15.08;   9.40;   9.17;  17.12;  16.04
200905;   4.69;   9.49;  12.62;   7.23;   1.31;   4.56;   3.03;   6.21;   6.98;  -7.06;  -1.96;   9.70;   4.32;  -1.74;  -3.28;   9.06;  17.75;  35.19;   9.94;   4.64;   1.05;   3.12;   2.18;   3.87;   2.04;   4.89;  -2.97;   5.79;  10.01;   3.56
200906;   0.11;   1.60;   1.21;  -4.09;  -2.81;   0.69;  -3.18;   3.61;  -6.81;  -7.78;  -1.71;   3.35;  -2.46;   1.45;   5.11;  -3.55;  -8.47; -12.09;  -4.58;   4.64;   1.65;   4.57;   4.55;   3.78;   0.85;  -0.64;   0.00;  -3.14;  -1.80;  -5.03
200907;   7.97;   3.71;   7.46;  14.51;  16.25;  10.22;  11.92;   5.48;  17.01;  36.16;  13.98;   3.76;  14.90;  12.74;  16.39;   5.64;  13.09;  15.47;   5.08;   4.41;   5.54;   5.23;  10.36;  15.12;  11.01;   9.08;   7.24;   2.34;   8.66;   9.15
200908;   0.61;  -0.73;   0.33;   9.53;   9.25;  -0.78;   3.46;   2.20;   1.81;   1.65;   6.24;   3.64;   1.78;   2.28;   1.70;  11.17;   3.34;   1.28;   0.77;   0.25;   0.73;   2.44;   2.19;   4.27;   3.54;   4.67;   3.88;   3.14;   9.99;   3.45
200909;   1.00;   7.74;   4.55;  10.47;   0.78;   6.42;  12.43;   2.18;   6.87;   1.16;  -0.82;   6.45;   8.73;   7.34;   2.56;   5.70;   9.99;  16.27;   4.81;   2.24;   6.49;   4.75;   5.61;   2.70;   3.35;   4.04;   2.11;   3.57;   1.36;   7.69
200910;  -1.76;   0.98;  -0.28;  -9.63;  -1.82;   0.66;  -2.67;  -3.47;  -4.03;  -6.63;  -6.88; -12.11;  -0.16;  -5.78;  -2.54;  -4.43;   1.39;  -0.02;   2.55;  -2.71;  -3.98;   0.43;  -3.90;  -1.40;  -5.66;  -2.80;   0.87;  -3.04;  -4.95;  -7.07
200911;   4.19;   5.27;   2.17;   7.93;   3.54;   7.26;   1.70;   8.07;   9.78;   3.01;   0.50;   7.51;   5.99;   5.86;  11.02;   9.27;  14.99;  10.58;   3.00;   4.58;   6.84;   5.39;   4.34;   7.73;  11.70;   4.48;   4.58;   7.80;   4.66;   6.74
200912;   3.16;  -0.72;   3.27;  -0.25;  15.47;  -1.99;   4.54;   2.47;   2.36;  11.02;   6.65;  15.70;   3.83;   5.19;   6.39;   3.58;  -4.35;   7.30;  -0.77;   5.87;   6.42;   5.45;   6.63;   4.27;   4.59;   5.07;   1.32;   2.69;   0.55;  -1.94
201001;  -1.05;  -3.70;  -3.32;   2.15;   1.44;   0.79;  -3.23;  -0.01;  -3.97;  -8.48;  -1.65; -12.49;  -6.54;  -4.79;   0.96;   0.59; -15.04;  -7.26;  -4.76;  -4.45;  -6.77;  -6.90;  -8.05;  -5.58;  -4.26;  -2.50;  -1.92;  -0.94;  -0.65;   6.51
201002;   2.74;   0.25;   4.39;   5.50;  -1.90;   3.53;   6.50;   0.38;   5.43;  15.71;   3.02;   4.48;   8.35;  10.47;   6.76;   4.00;  13.20;  10.64;   2.31;  -0.42;   2.76;   2.96;   6.25;   3.03;   6.88;   5.94;   4.32;   4.47;   2.91;   2.81
201003;   4.08;   6.13;   6.11;  12.73;   5.51;   2.01;  11.56;   3.63;   7.31;   8.04;   7.16;  11.99;   6.32;   7.08;   8.83;  11.09;   9.15;   1.95;   3.24;   3.12;   7.63;   5.08;   8.19;   5.93;   7.96;   5.99;   6.18;   8.47;   8.31;   6.49
201004;  -1.59;  -1.77;  -2.46;  11.95;   1.73;   1.18;   4.36;  -2.18;   3.06;  11.42;  10.55;  -2.94;   6.02;   4.51;   4.73;   2.79;  -0.35;  -1.97;   4.30;   2.85;   3.41;   0.73;   3.83;   4.18;   3.30;   3.20;   1.83;   7.45;   1.13;   0.83
201005;  -5.46;  -3.89;  -7.66;  -7.33; -10.13;  -4.22;  -5.97;  -8.08; -10.07;  -9.75; -10.67;  -7.48; -10.33; -10.12; -10.04;  -9.67;  -5.75; -15.12; -10.06;  -6.30;  -5.85;  -8.28;  -7.24;  -8.93;  -5.69;  -4.03;  -5.85;  -5.24;  -9.09;  -9.53
201006;  -2.09;  -1.66;   3.31;  -9.24;  -8.53;  -3.20;  -9.37;  -1.66;  -7.89; -14.61; -12.66; -13.30;  -5.45;  -7.12;  -9.83;  -6.05;  -5.83;  -9.34;  -6.16;  -0.71;  -3.84;  -6.72;  -6.05;  -2.28;  -7.55;  -5.23; -10.60;  -5.40;  -7.22;  -1.07
201007;   5.07;   8.36;  10.74;   7.74;   5.27;   4.08;   8.29;   2.14;  14.74;   6.49;   7.91;   8.26;  14.15;  13.59;  15.99;  10.34;   8.34;  14.05;   7.45;   6.81;   9.59;   8.09;   6.45;   7.73;  10.66;   3.21;   4.65;   7.09;   6.53;   4.16
201008;  -0.37;  -0.02;   0.02;  -1.29; -10.04;  -3.83;  -7.49;  -1.70;  -0.42;  -5.53;  -6.28;  -8.76;  -8.22;  -7.08; -10.49;  -8.22;   1.82;  -6.21;  -3.33;   0.36;  -1.99;  -5.06;  -8.40;  -6.10;  -5.17;  -7.50;  -4.19;   0.37;  -8.49;  -4.17
201009;   1.65;   4.96;   9.77;  14.32;  13.00;   3.79;  17.73;   9.00;   9.93;  13.36;  10.25;  12.16;  16.01;  14.18;  13.62;  10.33;  11.25;  13.49;   9.04;   3.65;   7.88;  11.47;  13.79;   9.12;  10.21;   9.83;  13.64;   7.50;   7.24;   8.12
201010;   6.03;   1.87;   5.35;  12.72;   7.08;   4.40;   3.43;   1.94;   8.35;   3.22;   1.66;   4.66;   4.58;   4.98;   9.89;   5.96;   8.67;   6.85;   4.48;   1.86;   4.56;   7.66;   4.48;   3.51;   5.40;   4.91;   1.31;   6.01;   1.69;  -1.53
201011;  -1.96;   1.96;  -3.90;   7.45;  -3.06;  -2.52;   9.10;  -3.34;   0.82;  -1.27;   2.96;   2.93;   6.68;   4.06;   6.52;  -0.51;   3.15;  14.57;   5.14;  -1.36;  -1.89;  -2.23;   1.03;   0.32;   2.30;   0.19;   4.97;   4.13;  -0.30;  -0.60
201012;   5.71;   3.53;   4.23;  -0.60;   8.41;   5.69;   0.91;   5.45;   7.54;   4.13;  12.32;  13.27;  10.41;   5.63;   8.67;   4.39;  13.90;  14.46;   9.18;   3.23;   6.59;   7.12;   5.20;   4.79;   3.27;   6.79;   3.46;  -0.29;  10.56;   7.67
201101;  -0.66;  -3.59;  -3.30;   1.65;   2.77;  -1.03;  -3.53;  -0.72;   1.58;  -3.75;   4.66;   3.90;   5.49;   3.77;   0.02;   5.00;  -7.43;   1.76;   7.18;   2.18;   0.05;   2.42;   4.85;   3.12;  -0.50;   2.92;  -1.27;  -2.76;   2.54;   5.60
201102;   5.13;   0.57;   8.65;   2.06;   3.11;   1.38;   8.48;   3.33;   5.00;   7.13;   1.51;   3.94;   4.10;   2.73;  -3.03;   2.91;   1.12;   0.13;   7.97;   2.42;   7.40;   2.43;   3.07;   3.33;   1.40;   2.89;   1.40;   4.13;   2.72;   4.71
201103;   1.63;   3.36;   6.38;  -0.58;   0.31;   0.13;  -4.07;   2.26;   1.95;   4.43;   2.55;   0.76;   4.30;   0.96;   1.71;   2.60;   0.23;   8.92;   1.82;   0.92;   1.68;   0.20;  -2.50;   1.56;   3.44;   1.43;   0.51;   1.95;  -1.58;  -2.45
201104;   4.33;   3.93;   5.37;   6.22;   0.21;   5.03;   8.10;   6.25;   4.49;   4.95;   0.08;   0.52;   1.64;   0.32;   2.28;   4.17;  -0.60;  -2.79;   1.78;   4.00;   3.26;   2.87;   3.05;   1.75;   3.04;   4.16;   5.17;   1.15;   0.67;   1.34
201105;   2.50;   0.54;   4.52;  -0.52;   2.57;   2.99;   0.64;   1.99;  -3.63;   2.79;  -2.20;  -5.30;  -5.83;  -6.09;  -3.35;  -1.80;  -5.65;  -5.78;  -4.46;   1.32;   0.77;  -2.38;  -1.28;   0.35;  -0.28;   1.34;   0.20;   4.49;  -2.67;  -3.59
201106;  -0.31;   0.62;  -5.62;  -1.45;  -1.37;  -2.69;   3.88;  -1.87;  -0.29;  -6.46;  -3.27;  -1.94;  -0.48;   0.20;  -1.54;   0.21;  -1.80;  -5.90;  -2.16;  -0.34;  -1.38;  -1.01;  -3.47;  -0.57;  -0.42;  -2.02;  -1.37;   1.65;  -2.30;  -1.99
201107;  -0.49;  -2.98;   2.84;   4.13;  -3.56;  -2.82;   2.37;  -3.67;  -2.05;  -6.24;  -6.24;  -6.23;  -4.66;  -9.33;  -9.81;  -5.96;   0.30;   0.62;   0.48;  -0.33;  -4.98;   0.14;  -1.57;  -6.67;  -5.13;  -4.53;  -0.08;  -0.11;  -3.91;  -4.77
201108;  -1.83;   2.26;   0.34;  -5.64;  -6.51;   0.64;  -5.81;  -3.13;  -8.35;  -6.96;  -8.57; -13.21;  -8.13;  -7.92; -12.18;  -7.24;  -1.87; -19.60;  -9.57;   0.20;  -5.04;  -6.67;  -7.23;  -5.79;  -7.04;  -4.06;  -3.33;  -0.68;  -9.34;  -4.70
201109;  -4.73;  -3.84;  -4.91; -19.53;  -8.29;  -3.74;  -5.14;  -3.97; -15.87; -14.35; -15.92; -20.58; -16.42; -13.74; -13.80;  -4.88; -23.25; -29.94; -11.67;  -1.61;  -5.72;  -4.89;  -5.34; -10.28;  -9.29;  -8.14;  -2.85;  -5.37; -11.25;  -5.24
201110;   5.51;   1.91;   7.59;  15.53;   9.85;   4.26;  16.54;   5.52;  18.11;  14.29;  22.13;  18.15;  22.95;  18.69;  23.77;  11.11;  20.17;  28.37;  15.94;   6.70;   7.61;  11.97;  12.08;  11.01;  15.10;  13.79;   9.08;  10.14;  13.47;   9.26
201111;   0.39;   0.51;   7.16;  -2.64;  -0.55;   0.74;  -3.72;   1.30;  -0.84;  -1.07;   2.79;  -1.46;   2.22;   5.78;  -8.65;   1.86;   1.12;  -6.31;   2.39;   1.01;   0.30;  -1.80;  -1.99;   1.06;   1.35;   1.15;   0.82;   2.42;  -3.16;  -1.26
201112;   0.53;   3.97;   3.62;  -4.72;   3.66;   2.15;  -2.31;   3.47;   0.13;   0.81;  -0.94;  -5.25;  -3.97;  -4.47;  -1.55;   0.36;  -7.32; -13.66;  -0.01;   2.91;   3.12;  -1.61;  -0.75;   1.07;   1.17;  -0.02;   0.33;   4.01;   1.76;   3.77
201201;   3.01;  -2.32;  -4.66;  12.26;   0.90;  -1.20;   9.70;   3.43;  11.30;   7.03;   7.88;  12.34;  12.63;  10.27;  13.21;   4.90;  14.71;   1.43;   1.00;  -2.71;   2.37;   5.92;  10.66;   4.56;   6.63;   6.10;   4.02;   3.23;   7.35;   3.86
201202;   1.31;   0.78;  10.53;   5.93;   2.95;   6.56;   6.38;   1.25;   2.17;   5.84;   5.56;  -2.69;   4.53;   1.70;   4.97;   4.39;  -5.10;  -1.74;   6.70;   1.30;   5.07;   5.19;   7.37;   3.69;  -1.47;   1.54;   3.46;   2.82;   6.51;   2.01
201203;   1.93;   6.06;   4.94;   4.00;   2.48;   1.56;   1.59;   3.95;   2.89;   4.51;   2.35;   0.65;  -2.28;   1.07;   0.58;  -0.05;  -6.75; -12.27;  -3.08;   1.48;   2.38;   3.45;   5.34;   1.57;   0.62;   2.99;   5.24;   3.96;   7.00;   3.66
201204;   0.55;   1.34;   1.83;  -2.08;  -2.51;  -2.09;  -0.07;   0.60;   1.16;  -0.15;  -0.15;  -4.26;  -1.62;  -1.64;  -7.72;   0.17;  -1.37;   2.42;  -1.64;   1.70;   1.69;  -0.64;  -3.26;  -0.71;   1.53;  -0.21;   1.32;   0.83;  -2.35;  -1.37
201205;  -2.39;  -0.25;  -3.61; -12.22;  -8.65;  -4.64;  -5.67;  -3.24;  -8.44;  -2.60;  -6.70; -14.57; -11.14;  -7.65;  -7.39;  -7.63; -12.63; -23.71; -10.31;  -0.88;  -0.77;  -7.56;  -8.08;  -5.82;  -2.11;  -6.16;  -2.06;  -4.48;  -9.19;  -3.21
201206;   2.12;   5.76;   5.98;   0.38;   7.14;   0.00; -10.41;   6.84;   3.13;   2.20;   4.62;   4.78;   0.04;  -2.05;  -4.16;   2.66;   7.18;   2.41;   5.84;   3.42;   7.02;   4.48;   1.68;   2.62;   4.23;   2.76;   3.06;  -2.31;   4.65;   6.51
201207;  -0.02;   2.05;   3.94;  -8.55;   0.80;   3.59;   2.04;   1.63;  -0.96;  -0.75;  -2.23;  -1.45;   1.43;   3.42;  -1.16;  -1.24;  -3.32; -10.94;   3.07;   3.50;   4.15;  -1.21;   0.71;   1.15;  -0.88;   0.46;   2.32;  -3.37;  -1.10;   0.87
201208;  -0.41;   0.28;  -2.94;   7.33;   5.97;   3.20;   8.15;   0.97;   2.96;   8.07;   7.87;  -1.23;   4.13;   3.73;   4.24;   2.91;   6.28;   0.30;   2.39;  -3.46;   0.97;   3.98;   5.40;   2.32;  -1.48;   0.40;   3.46;   1.65;   4.18;  -0.29
201209;   1.71;  -1.04;  -0.04;   5.53;   5.60;   2.61;  -0.40;   4.68;   1.48;   5.37;   5.38;   3.76;   2.01;  -0.17;   3.42;  -0.65;  10.06;   2.06;   3.84;   2.11;   4.86;   3.03;  -0.28;   2.51;  -2.15;   0.44;   1.80;   3.72;   3.64;   6.10
201210;  -1.81;  -1.90;  -2.52;   1.48;  -0.87;   1.06;  -1.11;  -1.92;  -2.46;   4.73;   3.33;  -0.77;  -0.81;   1.29;   6.40;   0.71;   0.75;  20.50;  -2.20;   1.09;  -2.43;  -4.66;  -7.27;  -2.23;   3.18;   2.58;  -0.96;  -4.92;   1.91;  -3.40
201211;   3.84;   1.95;   3.27;   2.09;  -2.56;   1.31;   3.94;   1.51;   3.23;   4.06;   1.55;   2.55;   1.61;   5.48;   2.78;   3.98;  -3.05; -11.27;  -1.33;  -3.79;   0.06;   1.30;   1.68;   3.52;   0.24;   2.32;   1.08;   2.65;  -0.94;   0.99
201212;  -1.43;  -0.93;  -5.59;   3.49;   5.40;  -1.71;  -0.17;  -0.53;   4.43;   3.53;   4.78;   6.55;   4.16;   3.70;   8.34;   2.55;  -1.32;   7.66;   1.22;   0.12;   1.15;   1.86;  -0.61;   3.33;   3.08;   2.13;  -2.20;   1.80;   4.42;   1.07
201301;   5.53;   5.12;   5.61;  13.34;   5.30;   8.90;   2.30;   8.08;   4.97;   9.20;   9.59;   4.03;   8.04;   7.28;   1.33;   2.81;   0.64;  -3.72;   7.66;   5.05;   4.85;   6.25;  -0.87;   5.63;   8.52;   6.40;   5.36;   5.35;   6.24;   6.56
201302;   3.82;   5.08;   2.20;  -0.26;  -6.95;   3.08;   1.45;   1.33;  -0.88;   5.65;  -0.82;  -2.72;  -1.04;   0.97;  -1.03;   3.79;  -7.59;  -8.12;   0.80;   2.20;   2.29;   1.02;   0.40;   4.62;   3.56;   2.03;   0.56;   0.79;   1.18;   4.16
201303;   6.51;   5.31;   2.73;   7.81;   7.70;   2.26;   2.78;   6.52;   1.20;   8.91;   4.32;   2.07;   0.45;   0.62;   3.99;   5.69;   0.90;   0.86;   2.09;   5.69;   5.64;   2.76;   3.01;   5.56;   4.72;   3.47;   4.79;   5.31;   4.52;   2.29
201304;   2.79;   3.54;   4.40;   4.42;  -0.17;   1.21;   9.05;   2.59;   3.97;   1.00;  -3.06;  -4.39;  -1.23;  -1.41;   4.84;   0.35; -10.56;  -5.66;  -1.33;   5.13;   4.32;   1.64;  -0.86;   0.02;  -0.06;   0.20;   3.26;   2.58;   1.62;   0.16
201305;  -3.40;  -1.48;  -2.97;   2.26;   4.61;  -0.23;   1.09;   1.61;   3.54;   0.71;   5.20;   3.84;   5.40;   4.07;  11.37;   6.35;   0.22;   0.48;   3.07;  -7.14;  -1.76;   3.82;   5.40;   2.21;   2.68;   3.87;   2.39;  -0.21;   7.22;   5.07
201306;   0.74;   0.90;  -2.26;  -3.89;   2.12;  -0.65;   0.74;  -1.38;  -4.95;   2.28;  -6.45;  -4.73;  -3.49;  -3.33;   0.45;   1.05;  -9.60; -23.20;  -2.11;   0.82;   1.98;  -2.28;  -3.39;  -0.84;  -1.36;  -0.55;  -0.39;   1.66;  -0.48;  -0.81
201307;   3.25;   2.72;   1.76;   4.86;  12.20;   5.16;   1.63;   8.07;   6.41;  11.91;   2.49;   7.04;   4.49;   9.71;   9.71;   6.87;   0.16;  10.54;   5.11;   4.58;   3.43;   4.57;   7.12;   7.66;   3.90;   6.41;   6.41;   2.90;   6.52;   4.86
201308;  -3.74;  -3.95;  -4.85;   2.70;  -5.12;  -2.90;  -1.90;  -3.67;  -0.64;  -3.40;  -5.09;  -2.85;  -0.35;  -1.98;  -1.22;  -2.84;   4.60;   3.75;  -1.97;  -4.43;  -3.29;  -0.45;  -0.49;  -2.56;  -2.79;  -2.51;  -4.92;  -2.19;  -4.26;  -3.70
201309;   0.50;   1.28;   4.27;   9.92;   6.26;   0.76;   7.28;   4.17;   5.18;   8.48;   8.37;   8.35;   6.09;   7.10;   6.74;   8.52;   1.33;   2.56;   1.95;   1.05;   4.28;   5.22;   2.67;   2.85;   5.85;   5.65;   4.41;   4.07;   3.01;   3.38
201310;   4.63;   6.33;   5.36;   4.38;   7.20;   6.33;   2.49;   3.55;   3.88;   4.42;   3.57;   8.24;   1.36;   5.50;  -0.13;   5.34;   5.64;  10.17;   4.73;   3.34;   5.85;   3.14;   4.55;   6.74;   5.73;   5.86;   5.41;   3.84;   3.21;   4.70
201311;   1.50;   1.13;  -2.42;   3.23;   0.57;   3.88;   6.82;   4.50;   1.20;   4.27;   2.72;   1.70;   1.49;   3.39;   1.71;   4.77;  -5.58;  -3.48;   0.92;  -1.81;   0.08;   3.42;   3.60;   4.30;   5.27;   3.82;   3.76;   3.39;   6.05;   1.95
201312;   3.08;  -0.40;   2.99;   7.03;   7.83;  -1.96;   0.99;   0.59;   4.98;   3.72;   5.51;   6.56;   5.27;   3.23;   1.63;   3.12;   6.89;   7.89;   2.96;   1.79;   3.98;   4.45;   3.51;   2.81;   2.33;   2.57;   0.05;  -0.27;   2.67;   3.32
201401;  -5.37;  -0.46;  -8.33;  -1.03;  -6.94;  -6.14;  -7.64;   1.79;  -3.82;  -2.72;  -2.96;  -5.51;  -4.47;  -2.73;  -2.55;  -3.44;  -6.73;  -7.61;  -6.89;   2.49;  -3.81;  -0.73;  -2.79;  -4.80;  -1.72;  -2.40;  -7.64;  -4.62;  -4.25;  -6.55
201402;   3.82;   1.57;   3.35;   8.55;   6.70;   3.37;   5.41;   6.35;   7.81;   0.84;   6.22;   2.56;   5.95;   3.80;   8.72;   4.16;   6.38;   4.67;   5.70;   3.09;   2.56;   5.46;   4.66;   5.42;   2.12;   4.53;   5.78;   4.73;   3.24;   2.73
201403;   2.74;   4.80;   4.10;  -5.75;  -0.88;   1.85;  -0.13;  -2.47;   0.65;  -0.15;  -2.60;   3.63;   0.98;   0.09;  -1.13;  -1.22;  -0.61;  -2.90;   2.50;   2.68;   0.15;  -2.49;   1.57;  -0.64;   2.76;   0.44;  -1.24;   1.69;   2.54;   3.77
